ID,SMILES,Name
2960,CC1(C[C@H](N)C(=O)O)N=N1,EN300-33278451
2961,NC(CCC(O)C(F)(F)F)C(=O)O,EN300-58737
2962,CC(CN)OCCCC(=O)O,EN300-28265935
2963,Nc1cc(Br)ccc1C(=O)O,EN300-42681
2964,COCC(N)C(=O)O,EN300-126948
2965,Cc1ccc(C(=O)O)c(N)c1C,EN300-65903
2967,COc1cc(N)ccc1C(=O)O,EN300-99848
2968,CC(N)COc1ccnc(C(=O)O)c1,EN300-28333125
2969,CC(C)(C)[C@@H](N)C(=O)O,EN300-72303
2970,NC1(C(=O)O)CCc2ccccc21,EN300-55264
2971,Cc1c(CC(N)C(=O)O)cnn1C,EN300-156640
2972,NC1(CC(=O)O)CCS(=O)(=O)C1,EN300-157154
2973,Nc1cc(F)ccc1-n1ccc(C(=O)O)n1,EN300-255484
2974,Cc1c(N)cc(C(=O)O)cc1C(F)(F)F,EN300-28320828
2975,CCCn1cc(C(=O)O)c(N)n1,EN300-233054
2976,NC1CCOc2c(CC(=O)O)cccc21,EN300-267867
2977,Nc1c(F)c(Br)cc(F)c1C(=O)O,EN300-3014581
2978,NC(C(=O)O)c1ccc(Br)cc1,EN300-59640
2979,Cc1ncc(N)cc1C(=O)O,EN300-116239
2980,CCC(CC)(CCN)C(=O)O,EN300-46760762
2981,NC(Cc1c[nH]c2ccccc12)C(=O)O,EN300-18165
2982,N[C@@H](C(=O)O)C12CC(C(F)(F)F)(C1)C2,EN300-175028
2983,Nc1n[nH]c2cncc(C(=O)O)c12,EN300-39849440
2984,CS(=O)(=O)c1ccc(N)c(C(=O)O)c1,EN300-100702
2985,COC(C(N)C(=O)O)C(F)(F)F,EN300-28334250
2986,NC(Cc1ccc(Br)cc1)C(=O)O,EN300-217028
2987,Nc1cc(C(=O)O)nc2ccccc12,EN300-114011
2988,Nc1cccc(S(=O)(=O)Nc2ccccc2C(=O)O)c1,EN300-02122
2989,CC[C@@H](N)C(=O)O,EN300-59098
2990,NCCSCc1ccc(C(=O)O)o1,EN300-39676141
2991,COc1ccc(CC(N)C(=O)O)cc1O,EN300-39851037
2993,NCCc1cccc(C(=O)O)n1,EN300-195940
2994,NC1(c2nc(C(=O)O)c[nH]2)CCC1,EN300-40407
2995,NC(Cn1ccc2cccnc21)C(=O)O,EN300-55173
2996,NC1(C(=O)O)CCC(c2ccccc2)CC1,EN300-72666
2997,CC(CN)CC(=O)O,EN300-110019
2998,NCC(Cc1cc(F)c(F)c(F)c1)C(=O)O,EN300-180003
2999,Nc1cc2c(cc1C(=O)O)OCO2,EN300-15140
3000,CC(N)(CC(=O)O)c1ccc([N+](=O)[O-])cc1,EN300-186715
3001,NC1(CC(=O)O)CCCCC1,EN300-83335
3002,COC(CN)C(=O)O,EN300-123488
3003,NCc1ccc2nc(C(=O)O)cn2c1,EN300-349339
3004,CCC(CC)(CN)C(=O)O,EN300-116485
3005,CCC1CCCC(N)(C(=O)O)CC1,EN300-311809
3006,Cc1ccc(CC(N)C(=O)O)cc1,EN300-170414
3007,Cc1nc(N)nc(C)c1CCC(=O)O,EN300-230766
3008,Nc1ncc(Br)nc1C(=O)O,EN300-91931
3009,CCOc1ccc(N)c(C(=O)O)c1,EN300-134542
3010,CS(=O)(=O)c1ccc(C(=O)O)c(N)c1,EN300-217341
3011,C[C@@H](N)C(=O)O,EN300-53665
3012,CC(C)(C)CC(N)CC(=O)O,EN300-139855
3013,COCc1ncc(C(=O)O)c(N)n1,EN300-140395
3014,CC(CSCCN)C(=O)O,EN300-260249
3015,N[C@H](Cc1c[nH]c2ccccc12)C(=O)O,EN300-53346
3016,NC(Cc1cn[nH]c1)C(=O)O,EN300-204468
3017,C[C@]1(O)C[C@](N)(C(=O)O)C1,EN300-253171
3018,CN(Cc1ccccc1)CC(N)C(=O)O,EN300-298838
3019,NCC(CC(=O)O)c1ccc(O)cc1,EN300-39852921
3020,Nc1c(Br)ccc(F)c1C(=O)O,EN300-315451
3021,Cc1cccc(C)c1C[C@H](N)C(=O)O,EN300-393063
3022,NC(C(=O)O)c1ccc(CO)cc1,EN300-299457
3023,CC(N)(CS(C)(=O)=O)C(=O)O,EN300-39853579
3024,NCCOc1cccc(CC(=O)O)c1,EN300-370460
3025,CCCC(CCCCN)C(=O)O,EN300-200304
3026,NCC(Oc1ccccc1)C(=O)O,EN300-200502
3027,Nc1nc(CC(=O)O)cs1,EN300-321911
3028,Cc1nc2nc(N)nn2c(C)c1CC(=O)O,EN300-13935
3029,NCCCc1ccc(OCC(=O)O)cc1,EN300-412431
3030,Nc1ncc(C(=O)O)cc1-c1ccccc1,EN300-258291
3031,COc1cc(OC)c(N)c(C(=O)O)c1,EN300-64831
3032,Nc1c(C(=O)O)ccc2c1CCCC2,EN300-393221
3033,C=CCC(N)C(=O)O,EN300-49121
3034,Nc1[nH]ncc1C(=O)O,EN300-376553
3035,Nc1nc(-c2ccccc2)c(CC(=O)O)s1,EN300-53566
3036,NC(=O)CCNc1ccc(C(=O)O)cc1,EN300-153347
3037,Nc1nnc(CC(=O)O)[nH]1,EN300-41922
3038,CC(C)(C)c1ccc(C(N)CC(=O)O)cc1,EN300-82295
3039,CCCCCCCC(N)CC(=O)O,EN300-343679
3040,Cc1ccc(C(=O)O)cc1CN,EN300-198061
3041,CC(CN)(Cc1ccco1)C(=O)O,EN300-119835
3042,N=C(N)NCCC[C@H](NC(=O)OCc1ccccc1)C(=O)O,EN300-302867
3043,CC(C(=O)O)C(N)c1ccccc1,EN300-94616
3044,CC(N)CCCCC(=O)O,EN300-79718
3045,CC(C)(CCN)CCC(=O)O,EN300-88351
3046,Nc1nc(CSCC(=O)O)cs1,EN300-39463
3047,CC(N)c1nc(C(=O)O)cs1,EN300-270158
3048,CC1(C)[C@H](CCC(=O)O)C[C@@H]1N,EN300-303650
3049,Nc1ccc(N2CCSCC2)cc1C(=O)O,EN300-61819
3050,N[C@@H](C[C@@H]1CCNC1=O)C(=O)O,EN300-39853166
3051,Nc1n[nH]c2cncc(C(=O)O)c12,EN300-39853189
3052,Cc1cc(N)c(C(=O)O)c(F)c1,EN300-307162
3053,NCC(CC(=O)O)c1c[nH]c2ccccc12,EN300-735938
3054,NC[C@H]1CCCC[C@H]1C(=O)O,EN300-729539
3055,NC1CN(c2ccc(C(=O)O)cn2)C1,EN300-761582
3056,Nc1c(Cl)cc(C(=O)O)cc1[N+](=O)[O-],EN300-395935
3057,Cc1sc(N)nc1-c1cccc(C(=O)O)n1,EN300-747061
3058,NCC1(C(=O)O)CC1C(F)(F)F,EN300-39853929
3059,Nc1cccnc1C(=O)O,EN300-86238
3060,Nc1cc(CC(=O)O)ccc1O,EN300-154938
3061,NC(CCC(F)F)C(=O)O,EN300-39854834
3062,Cc1ccccc1C(N)CC(=O)O,EN300-296022
3063,NCc1cccc(-c2nc(C(=O)O)cs2)c1,EN300-735970
3064,N[C@H]1CCCC[C@H]1n1cc(C(=O)O)nn1,EN300-761522
3065,CN(CC(N)C(=O)O)c1ccccc1,EN300-152030
3066,CS(=O)(=O)C[C@H](N)C(=O)O,EN300-395396
3067,N[C@@H](Cc1cccc(F)c1)C(=O)O,EN300-317048
3068,CCSCC(C)(N)CC(=O)O,EN300-1285246
3069,CCC(CC)C[C@H](N)C(=O)O,EN300-1297921
3070,CS(=O)(=O)CC[C@H](N)C(=O)O,EN300-1168237
3071,NCC1NC(=O)N(CC(=O)O)C1=O,EN300-1587880
3072,N[C@H](Cc1cccc(F)c1)C(=O)O,EN300-1297344
3073,Cn1c(N)nc2cccc(C(=O)O)c21,EN300-1116463
3074,CN(C)CC[C@H](N)C(=O)O,EN300-1298363
3075,NCc1cc(C(=O)O)sc1Cl,EN300-1588016
3076,N[C@H](CC(F)F)C(=O)O,EN300-1299294
3077,CSCCC(NC(=O)C(N)Cc1ccccc1)C(=O)O,EN300-1266362
3078,CC(C)(C)c1ccc(C(N)C(=O)O)cc1,EN300-1831152
3079,N[C@H]1C[C@@H](C(=O)O)C[C@@H]1O,EN300-6487144
3080,NC1(CC(=O)O)CS(=O)(=O)C1,EN300-6486852
3081,N[C@@H](CC(=O)O)c1ccc(-c2ccccc2)cc1,EN300-6487019
3082,NC1(C(=O)O)CCCC12CCCC2,EN300-1167133
3083,Nc1cn(Cc2ccc(C(=O)O)cc2)nc1C(F)(F)F,EN300-232294
3084,Cn1cnc(C[C@H](N)C(=O)O)c1,EN300-1168702
3085,NOC(Cc1ccccc1)C(=O)O,EN300-1725659
3086,Nc1ccc(CCC(=O)O)cc1F,EN300-1725717
3087,NCC1(c2nocc2C(=O)O)CC1,EN300-2009934
3088,NC1CC2CCC1(C(=O)O)C2,EN300-6513121
3089,N[C@@H](C(=O)O)C(C(F)(F)F)C(F)(F)F,EN300-6748371
3090,CC(CN)C(F)C(=O)O,EN300-6748677
3091,N[C@@H](CC(=O)O)Cc1ccccc1,EN300-6497985
3092,Nc1cc(O)c(O)c(C(=O)O)c1,EN300-1074271
3093,Nc1cc(F)c(CC(=O)O)cc1F,EN300-6474837
3094,CC(C)C[C@H](N)c1ncc(C(=O)O)o1,EN300-6729722
3095,NC(Cc1cccnc1O)C(=O)O,EN300-6743931
3096,NC(C(=O)O)c1c[nH]c2ccc(Br)cc12,EN300-385780
3097,C[n+]1cccc(CC(N)C(=O)O)c1,EN300-7440096
3098,CC(C)c1ccc(N)c(C(=O)O)c1,EN300-7424734
3099,COCC(NC(=O)c1n[nH]c(N)n1)C(=O)O,EN300-26690522
3100,N[C@H]1C[C@@H](C(F)C(=O)O)C1,EN300-26632348
3101,Cc1cncc(CC(N)C(=O)O)c1,EN300-6499126
3102,NC(C(=O)O)C1CCS(=O)(=O)C1,EN300-27108391
3103,NC(Cc1nccc2ccccc12)C(=O)O,EN300-37339553
3104,Nc1nnc(N2CCC(C(=O)O)CC2)[nH]1,EN300-66440
3105,Nc1cc(Cl)c(Br)cc1C(=O)O,EN300-122796
3106,N[C@@H](Cc1ccc2c(c1)OCO2)C(=O)O,EN300-37339677
3107,CC(N)c1ccc(C(=O)O)cn1,EN300-37339778
3108,CC(N)(C(=O)O)c1ccc(F)cc1Br,EN300-1270393
3109,Cc1ccc(C(N)C(=O)O)cc1,EN300-7541140
3110,NC(Cc1cnc(O)c([N+](=O)[O-])c1)C(=O)O,EN300-7429939
3111,Nc1sc2c(c1C(=O)O)CCC2,EN300-6731069
3112,CCC(CC)C[C@H](N)C(=O)O,EN300-7443986
3113,NCCc1c[nH]c2ccc(C(=O)O)cc12,EN300-6759802
3114,C[S@](=O)C[C@H](N)C(=O)O,EN300-7426890
3115,CC1(C)C[C@H](N)C[C@@H](C(=O)O)O1,EN300-7464499
3116,NCCC1(C(=O)O)CCOCC1,EN300-37346856
3117,NCC1CC(C(=O)O)CCO1,EN300-37347537
3118,CC1(C)C(N)CC1CC(=O)O,EN300-7493268
3119,NC1(CC(=O)O)CSC1,EN300-7445015
3120,NC1(C(=O)O)CC=CC1,EN300-7435695
3121,Cc1nnc(CC(N)C(=O)O)s1,EN300-1719314
3122,CCC(CC)C(CN)C(=O)O,EN300-6479460
3123,COc1ccc(C(N)C(=O)O)cc1,EN300-227201
3124,NC(CC(C(F)(F)F)C(F)(F)F)C(=O)O,EN300-6478910
3125,NC[C@@]1(C(=O)O)C[C@@H]2CC[C@H]1O2,EN300-6487384
3126,CSc1cc(F)c(C(=O)O)cc1N,EN300-7442632
3127,NC1CCCN(CC(=O)O)C1,EN300-7463546
3128,CSc1cc(Cl)cc(CC(N)C(=O)O)c1,EN300-6499669
3129,NC(Cc1ccsc1Cl)C(=O)O,EN300-6487640
3130,CSCC[C@@H](N)C(=O)N[C@@H](C)C(=O)O,EN300-6739902
3131,CC(F)(F)CC[C@H](N)C(=O)O,EN300-6278192
3132,NCCOc1cccc(C(=O)O)n1,EN300-37370665
3133,Nc1nc(O)ncc1C(=O)O,EN300-7691553
3134,NC(CCCc1ccccc1)C(=O)O,EN300-10008755
3135,NCCc1ccc(C(=O)O)nc1,EN300-37355821
3136,CC(CN)Oc1cccc(C(=O)O)n1,EN300-37355429
3137,Nc1cccc(-n2ccc(C(=O)O)n2)c1,EN300-37355626
3138,N[C@]1(C(=O)O)C[C@H](c2ccccc2Cl)C1,EN300-37366814
3139,NCCCOc1cccc(C(=O)O)n1,EN300-37370666
3140,Nc1cc(Cl)c(C(=O)O)cc1F,EN300-6745610
3141,NC1(c2nc(C(=O)O)c[nH]2)CCC1,EN300-37137748
3142,NC(CC(CF)CF)C(=O)O,EN300-37371991
3143,NC1(CCCCC(=O)O)CCCC1,EN300-37370509
3144,NC1COc2c(C(=O)O)cnn2C1,EN300-37380639
3145,COc1ccc(C(=O)O)c(N)c1Cl,EN300-6488379
3146,NC12CC(CC1C(=O)O)C2,EN300-37368784
3147,COCC(C)(CN)C(=O)O,EN300-37368788
3148,NC1CCCc2c1n[nH]c2C(=O)O,EN300-37151616
3149,NCCC1CC(C(=O)O)C1,EN300-22183346
3150,Nc1cncnc1C(=O)O,EN300-114994
3151,C[C@](N)(C(=O)O)C1CCCCC1,EN300-132106
3152,Nc1cc(CCC(=O)O)no1,EN300-6863754
3153,COc1cc(C(=O)O)c(N)c(OC)c1OC,EN300-14659
3154,NC(Cc1cnco1)C(=O)O,EN300-39916100
3155,NC1(CCC(=O)[O-])COC1,EN300-37440278
3156,NC(Cc1c[nH]c2cc(Cl)ccc12)C(=O)O,EN300-134972
3157,Nc1ccc(C(=O)O)c(OC(F)(F)F)c1,EN300-141281
3158,Nc1cc(CCC(=O)O)no1,EN300-39879183
3159,CO[C@H](CCN)C(=O)O,EN300-39913169
3160,N[C@H]1CCCC[C@H]1C(=O)O,EN300-1084785
3161,CC(C)c1cccc(CC(N)C(=O)O)c1,EN300-37399483
3162,Nc1ccc(NC(=O)c2ccc(C(=O)O)cc2)cc1,EN300-39913263
3163,COc1ccc(OC)c(CC(N)C(=O)O)c1,EN300-12727129
3164,NC1CCCc2cc(C(=O)O)ccc21,EN300-6487626
3165,N[C@@H]1COCC[C@@H]1C(=O)O,EN300-6491296
3166,NCC(CC(=O)O)c1cc(Br)cs1,EN300-747313
3167,NC(Cc1ccc(Cl)c(Cl)c1)C(=O)O,EN300-10006180
3168,Nc1ccc(C(=O)O)cc1C1CC1,EN300-1723320
3169,CCS(=O)(=O)c1ccc(C(=O)O)c(N)c1,EN300-108360
3170,NC(C(=O)O)C1CCC1,EN300-96807
3171,N[C@H]1CCC[C@@H]1C(=O)O,EN300-19633726
3172,CC(C)(CCCN)C(=O)O,EN300-118777
3173,CC(N)c1cc(C(=O)O)n[nH]1,EN300-39878864
3174,Nc1ccc2c(C(=O)O)c[nH]c2c1,EN300-37375725
3175,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O,EN300-127654
3176,N[C@@H](CC(=O)O)c1cnco1,EN300-37357260
3177,Nc1ccc2cc(C(=O)O)ccc2n1,EN300-10004809
3178,CCOP(C)(=O)CCC(N)C(=O)O,EN300-8232272
3179,NC1(C(=O)O)CC2(CCC2)C1,EN300-7455642
3180,Nc1nc(CC(=O)[O-])no1,EN300-37364533
3181,CC(C)Oc1ccccc1CC(N)C(=O)O,EN300-37367047
3182,Nc1cc(F)c(F)c(F)c1C(=O)O,EN300-3030729
3183,NCc1cc2c(C(=O)O)cccc2s1,EN300-37396186
3184,Nc1c(C(=O)O)cnn1-c1c(F)cccc1F,EN300-19461249
3185,CCC1=C[C@@H]2[C@H](C1)C[C@]2(CN)CC(=O)O,EN300-20087478
3186,Cc1c(CN)c(C(=O)O)nn1C,EN300-37350474
3187,CC(N)(Cc1ccncc1)C(=O)O,EN300-8106135
3188,N[C@@H](CC1CCC(F)(F)CC1)C(=O)O,EN300-22941651
3189,Cc1cc(F)cc(C2(C(=O)O)CC(N)C2)c1,EN300-43352722
3190,N[C@@H](CCSC(F)F)C(=O)O,EN300-43352816
3191,N[C@H]1COC[C@@H](C(=O)O)C1,EN300-43352831
3192,CC1(C)[C@H](C(=O)O)[C@@H]1CN,EN300-39919870
3193,NC1CC(C(=O)O)(c2cccc(F)c2F)C1,EN300-39922380
3194,NC1CC(C(=O)O)(c2cccc(OC(F)F)c2)C1,EN300-43352724
3195,NC(C(=O)O)C1CC2C(C1)C2(F)F,EN300-39919331
3196,NC(Cc1nccs1)C(=O)O,EN300-43360412
3197,NCc1nc2c(C(=O)O)cccc2s1,EN300-39869953
3198,CN(C)CCCC[C@H](N)C(=O)O,EN300-39914073
3199,N[C@@H]1CCC[C@@H](C(=O)O)C1,EN300-7393448
3200,NC1(C(=O)O)CC1(F)F,EN300-7659491
3201,N[C@H]1CCc2c(C(=O)O)cccc21,EN300-33395640
3202,N[C@@H](Cc1cnccn1)C(=O)O,EN300-39860386
3203,Cc1c(N)csc1C(=O)O,EN300-43347471
3204,NC(CC1C=CCCC1)C(=O)O,EN300-43348009
3205,NC1CCN(CCC(=O)O)C1=O,EN300-43348121
3206,NCc1ccc(C(=O)O)cc1-c1ccccc1,EN300-39926544
3207,NC(Cc1ccc(Cl)nc1)C(=O)O,EN300-43378430
3208,NC12CC(C1)C(C(=O)O)C2,EN300-43350850
3209,NC1CC(C(=O)O)(c2c(F)cccc2F)C1,EN300-43346601
3210,NCc1nc2c(C(=O)O)cccc2s1,EN300-43346682
3211,CC(C)(C)c1cc(CN)c(C(=O)O)o1,EN300-25998012
3212,Nc1ncnn2c(C(=O)O)cnc12,EN300-43359564
3213,NC(CF)(CF)C(=O)O,EN300-39922465
3214,COc1cccc(F)c1[C@]1(C(=O)O)C[C@H](N)C1,EN300-43378546
3215,N[C@H]1C[C@](C(=O)O)(c2ccccc2)C1,EN300-39874967
3216,Nc1ccc(Cl)c(F)c1C(=O)O,EN300-39870412
3217,NC(C(=O)O)c1ccc(Br)c(F)c1,EN300-217783
3218,Nc1ccc(NC(=O)c2ccc(C(=O)O)cc2)cc1,EN300-19453910
3219,N[C@@H]1CCC[C@H]1C(=O)O,EN300-19633725
3220,NCC1(C(=O)O)CCOCC1,EN300-396049
3221,CC1(C)CC(C(N)C(=O)O)C1,EN300-39923986
3222,N[C@@H](C(=O)O)C1CC1,EN300-39922262
3223,N[C@H](C(=O)O)c1ccc(C(F)(F)F)cc1,EN300-39849321
3224,N[C@@H]1C[C@H]2CC[C@H]3C2[C@@]13C(=O)O,EN300-44825904
3225,N[C@@H](Cc1cccc(C(F)(F)F)c1)C(=O)O,EN300-199898
3226,CC(Nc1ccc(C(=O)O)cc1)C(N)=O,EN300-46761956
3227,CC(N)(CCc1ccc(O)cc1)C(=O)O,EN300-43379246
3228,CCC(C)(CN)C(=O)O,EN300-395651
3229,[N-]=[N+]=NC[C@@H](F)C[C@H](N)C(=O)O,EN300-44826149
3230,CC(N)COc1ccc(C(=O)O)c(Cl)c1,EN300-44832814
3231,N[C@@H]1C=CC[C@H](C(=O)O)C1,EN300-45146866
3232,N#Cc1cc(N)cc(C(=O)O)c1,EN300-749484
3233,NC(c1ccc(O)cc1)C(O)C(=O)O,EN300-8834055
3234,CC(C)(CON)C(=O)O,EN300-43354141
3235,Nc1n[nH]c2ccc(C(=O)O)cc12,EN300-43360405
3236,N[C@]1(C(F)(F)F)C[C@H](C(=O)O)C1,EN300-43360090
3237,COc1cccc2[nH]cc(CC(N)C(=O)O)c12,EN300-7414520
3238,CC(N)(C(=O)O)C(F)(F)C(F)(F)F,EN300-43356400
3239,N[C@@H]1CCc2ccc(C(=O)O)cc21,EN300-45171683
3240,CC(C)(C)OC(=O)NCCCC[C@@H](N)C(=O)O,EN300-1589420
3241,N[C@H](CC(=O)O)c1cccc(Oc2ccccc2)c1,EN300-25960436
3242,Nc1cc(Br)c(Cl)cc1C(=O)O,EN300-253872
3243,CC(CC(=O)O)c1ccc(N)nc1,EN300-25906217
3244,N[C@@]1(C(=O)O)CO[C@@H](C(F)(F)F)C1,EN300-44828961
3245,COC(CN)CCC(=O)O,EN300-7731793
3246,N[C@H]1CCc2ccc(C(=O)O)cc21,EN300-45195654
3247,NCC12CCC(C(=O)O)(CC1)CC2,EN300-8778183
3248,NCc1cccc(C(=O)O)n1,EN300-22886522
3249,Nc1ncsc1C(=O)O,EN300-146172
3250,NC(C(=O)O)c1cc(Cl)cc(Cl)c1,EN300-149260
3251,C[C@H](N)C(=O)N[C@@H](C)C(=O)O,EN300-865782
3252,N#Cc1c(N)c(C(=O)O)n2c1CCC2,EN300-44828900
3253,N[C@@H](CC(=O)O)CC1CC1,EN300-26911847
3254,Cn1ncc(N)c1C(=O)O,EN300-7417837
3255,Cn1nnc(N)c1C(=O)O,EN300-249573
3256,Nc1ncc(Br)c(C(=O)O)n1,EN300-1268084
3257,Nc1ccc2ccc(C(=O)O)cc2n1,EN300-45187009
3258,NC[C@H](O)c1ccc(C(=O)O)cc1,EN300-45188823
3259,NC(Cc1ccc(F)cc1Cl)C(=O)O,EN300-10006159
3260,Nc1n[nH]c2cc(C(=O)O)oc12,EN300-45201805
3261,NC1CN(c2ncc(C(=O)O)o2)C1,EN300-45205118
3262,C[C@@H](N)COCc1ccc(C(=O)O)cc1,EN300-45184494
3263,N[C@H]1[C@@H]2CC[C@@H](C2)[C@H]1C(=O)O,EN300-19632397
3264,N[C@H](CC(=O)O)CC1CC1,EN300-45186972
3265,CC(C1CCC1)C(N)C(=O)O,EN300-25687844
3266,Nc1cc(CO)cc(C(=O)O)c1,EN300-7846877
3267,CN(C)[C@H](CCCCN)C(=O)O,EN300-45200496
3268,NCCCOCCC(=O)O,EN300-45199285
3269,N[C@H](CC1CCC(F)(F)CC1)C(=O)O,EN300-22941668
3270,Nc1ccc(C(=O)O)c(Br)c1,EN300-1703007
3271,NC1(C(=O)O)CCCOCC1,EN300-37416614
3272,Nc1cc2[nH]c(=O)[nH]c2cc1C(=O)O,EN300-27696041
3273,NC1CC(n2cc(C(=O)O)cn2)C1,EN300-39852929
3274,NCc1nc(C(=O)O)cs1,EN300-132419
3275,C=CC[C@H](N)CC(=O)O,EN300-7390075
3276,Nc1c(F)cc(C(=O)O)c(F)c1F,EN300-173665
3277,CC(C)(N)C(=O)NC(C)(C)C(=O)O,EN300-80872
3278,NC[C@H]1[C@H](C(=O)O)C1(F)F,EN300-37331249
3279,Nc1cc(OC(F)F)cc(C(=O)O)c1,EN300-7542377
3280,CC(C)CC(CNC(=O)[C@@H](N)C(C)(C)C)CC(=O)O,EN300-252640
3281,NC(Cn1ccc(=O)[nH]c1=O)C(=O)O,EN300-332911
3282,COc1ccc([C@@H](N)CC(=O)O)cc1,EN300-141635
3283,Nc1cc(C(=O)O)c(F)c(C(F)(F)F)c1,EN300-9529672
3284,NC1C2CC3C1C3(C(=O)O)C2,EN300-27115511
3285,NC(Cn1cc(Cl)c2cccnc21)C(=O)O,EN300-43391161
3286,Nc1ccnc(C(=O)O)c1,EN300-65512
3287,NC1(C(=O)O)CC2CCC1CC2,EN300-88096
3288,Cc1c(N)cc(F)cc1C(=O)O,EN300-124432
3289,Cc1c(N)cc(C(=O)O)cc1[N+](=O)[O-],EN300-109899
3290,N[C@H](Cc1ccncn1)C(=O)O,EN300-37430803
3291,Nc1cc(O)c(F)c(C(=O)O)c1,EN300-1724943
3292,NC(C(=O)O)C(C1CCC1)C1CCC1,EN300-210787
3293,COc1ccc(CCC(N)C(=O)O)cc1,EN300-10852662
3294,Cc1ccc(C(CN)C(=O)O)cc1,EN300-19347253
3295,NC(CC(=O)O)C1CCCC1,EN300-37114130
3296,CCCC(C)C(N)C(=O)O,EN300-102372
3297,NCCOc1cncc(C(=O)O)c1,EN300-26946485
3298,Nc1ccc([C@@H]2C[C@H]2C(=O)O)cn1,EN300-27111533
3299,Cc1ccc(CC(N)C(=O)O)c(C)c1,EN300-10012193
3300,Nc1nnc(SCC(=O)O)s1,EN300-00088
3301,Nc1c(C(=O)O)ccc(Br)c1Cl,EN300-6324712
3302,Cc1csc(CC(N)C(=O)O)n1,EN300-43395147
3303,NC(Cc1ccc(Br)cc1Cl)C(=O)O,EN300-43608047
3304,N[C@H]1CCC[C@H](C(=O)O)C1,EN300-7418769
3305,C[C@H](CF)C[C@H](N)C(=O)O,EN300-7708522
3306,CC(N)CCCNC(=O)CC(=O)O,EN300-44829657
3307,N[C@@H](C(=O)O)c1ccc(C(F)(F)F)cc1,EN300-39849322
3308,NCC12CC(C1)C(C(=O)O)C2,EN300-39847121
3309,NCc1ccc(C(=O)O)cc1Cl,EN300-8173638
3310,NC[C@@]1(C(=O)O)C[C@H]1C(F)(F)F,EN300-43391235
3311,[N-]=[N+]=NC[C@H](F)C[C@H](N)C(=O)O,EN300-43608014
3312,NC1(CC(=O)O)CCOC1,EN300-120651
3313,COc1c(N)ncnc1C(=O)O,EN300-255772
3314,NC1(C(=O)O)Cc2ccc(Br)cc2C1,EN300-6499504
3315,NC1CC(CC(=O)O)C1,EN300-393336
3316,CCCCN(C(=O)CCC(=O)O)c1c(N)n(CCC)c(=O)[nH]c1=O,EN300-07068
3317,NC1CCCCC1CCCC(=O)O,EN300-28309028
3318,NC1(CCCCC(=O)O)CCCCC1,EN300-37370677
3319,NC1(C(=O)O)CCC(C(F)F)CC1,EN300-302064
3320,CCCc1sc(N)nc1C(=O)O,EN300-186593
3321,NC(C(=O)O)c1cc(Cl)sc1Cl,EN300-26982809
3322,COc1ccc(Br)c(C(=O)O)c1N,EN300-90384
3323,CC(C)=CCSC[C@H](N)C(=O)O,EN300-1270343
3324,Cc1cccc(F)c1C1(C(=O)O)CC(N)C1,EN300-43360286
3325,Nc1cc(Br)cc(CC(=O)O)c1,EN300-343870
3326,CCc1nc(C(N)C(=O)O)cs1,EN300-255228
3327,Nc1cc(C(=O)O)cc(F)c1O,EN300-331901
3328,NC(Cc1ccc(C2(C(F)(F)F)N=N2)cc1)C(=O)O,EN300-37465921
3329,Nc1nc(=O)c2sc(-c3cccc(C(=O)O)c3)cc2[nH]1,EN300-1587530
3330,NC(CCc1ccc(F)c(F)c1)C(=O)O,EN300-45411384
3331,NC(CCc1ccc(Cl)c(Cl)c1)C(=O)O,EN300-45429751
3332,N[C@@H](CC(=O)O)c1ccc(Cl)c(Br)c1,EN300-45429840
3333,Nc1cncc(Cl)c1C(=O)O,EN300-2114720
3334,N[C@H]1/C=C\CCCC[C@H]1C(=O)O,EN300-23883362
3335,CC(CF)C[C@H](N)C(=O)O,EN300-43382252
3336,Cc1sc2nc(CC(=O)O)nc(N)c2c1C,EN300-144258
3337,CCOC(C1CC1)C(N)C(=O)O,EN300-45645132
3338,NC1CCc2sc(C(=O)O)cc21,EN300-37400173
3339,N[C@@H]1CCCC[C@H]1C(=O)O,EN300-25936841
3340,N[C@H]1CC[C@@H]2[C@@H](C(=O)O)[C@@H]21,EN300-45619166
3341,N[C@@H]1CC[C@H]2[C@H](C(=O)O)[C@H]21,EN300-45619168
3342,CC[C@H](N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O,EN300-45645635
3343,CC(N)(C(=O)O)c1cccc(O)c1,EN300-208267
3344,N[C@H](CC(=O)O)c1ccc(Cl)c(Br)c1,EN300-45433292
3345,Nc1cccc(C2CCCC2C(=O)O)c1,EN300-45636798
3346,CC(N)COc1ccc2cc(C(=O)O)ccc2c1,EN300-44832817
3347,CSCC(C)C(N)C(=O)O,EN300-45434714
3348,N[C@H]1[C@@H](O)C[C@H]1C(=O)O,EN300-45460860
3349,CC(CCCc1ccc(N)cc1)C(=O)O,EN300-31320222
3350,NC(C(=O)O)c1ccc(O)nc1,EN300-7813979
3351,Cc1nc(CN)nc(C)c1C(=O)O,EN300-45218587
3352,N[C@@H]1C[C@@H](C(=O)O)CC[C@H]1O,EN300-45379817
3353,CSC(C)CC(N)C(=O)O,EN300-45381630
